contig_id,index,pos,proteins,origin,order,family,genus,pos_cluster,pos_clusters,membership,pos_cluster_mbship,predicted_genus,predicted_family,predicted_order
biochar_1327,2511,2511,40,,,,,70,,1.0,70.0,Non affiliated,Non affiliated,Non affiliated
biochar_1328,2512,2512,42,,,,,307,,1.0,307.0,Non affiliated,Non affiliated,Non affiliated
biochar_1329,2513,2513,34,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1331,2514,2514,55,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1332,2515,2515,39,,,,,154,,1.0,154.0,Non affiliated,Non affiliated,Non affiliated
biochar_1333,2516,2516,41,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1334,2517,2517,40,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1336,2518,2518,55,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1337,2519,2519,39,,,,,70,,1.0,70.0,Non affiliated,Non affiliated,Non affiliated
biochar_1338,2520,2520,16,,,,,695,,1.0,695.0,Non affiliated,Non affiliated,Non affiliated
biochar_1339,2521,2521,54,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1340,2522,2522,44,,,,,307,,1.0,307.0,Non affiliated,Non affiliated,Non affiliated
biochar_1341,2523,2523,83,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1342,2524,2524,39,,,,,492,,1.0,492.0,Non affiliated,Non affiliated,Non affiliated
biochar_1344,2525,2525,37,,,,,138,,1.0,138.0,Non affiliated,Non affiliated,Non affiliated
biochar_1346,2526,2526,45,,,,,121,,1.0,121.0,Non affiliated,Non affiliated,Non affiliated
biochar_1347,2527,2527,34,,,,,642,,1.0,642.0,Non affiliated,Non affiliated,Non affiliated
biochar_1348,2528,2528,50,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_135,2529,2529,91,,,,,145,145;555,1.0,145.0,Non affiliated,Non affiliated,Non affiliated
biochar_1350,2530,2530,35,,,,,520,,1.0,520.0,Non affiliated,Non affiliated,Non affiliated
biochar_1351,2531,2531,55,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1352,2532,2532,37,,,,,36,,1.0,36.0,Epsilon15virus,Podoviridae,Caudovirales
biochar_1353,2533,2533,48,,,,,207,,1.0,207.0,Non affiliated,Non affiliated,Non affiliated
biochar_1355,2534,2534,38,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1358,2535,2535,41,,,,,644,,1.0,644.0,Non affiliated,Non affiliated,Non affiliated
biochar_1359,2536,2536,43,,,,,238,,1.0,238.0,Non affiliated,Non affiliated,Non affiliated
biochar_1360,2537,2537,44,,,,,645,,1.0,645.0,Non affiliated,Non affiliated,Non affiliated
biochar_1361,2538,2538,41,,,,,761,,1.0,761.0,Non affiliated,Non affiliated,Non affiliated
biochar_1363,2539,2539,42,,,,,225,,1.0,225.0,Non affiliated,Non affiliated,Non affiliated
biochar_1364,2540,2540,38,,,,,200,,1.0,200.0,Non affiliated,Non affiliated,Non affiliated
biochar_1365,2541,2541,49,,,,,545,,1.0,545.0,Non affiliated,Non affiliated,Non affiliated
biochar_1366,2542,2542,37,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1369,2543,2543,38,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1370,2544,2544,41,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1371,2545,2545,41,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1374,2546,2546,41,,,,,696,,1.0,696.0,Non affiliated,Non affiliated,Non affiliated
biochar_1376,2547,2547,34,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1377,2548,2548,42,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_138,2549,2549,95,,,,,255,,1.0,255.0,Non affiliated,Non affiliated,Non affiliated
biochar_1380,2550,2550,38,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1382,2551,2551,41,,,,,594,,1.0,594.0,Non affiliated,Non affiliated,Non affiliated
biochar_1383,2552,2552,45,,,,,458,,1.0,458.0,Non affiliated,Non affiliated,Non affiliated
biochar_1384,2553,2553,40,,,,,283,,1.0,283.0,Non affiliated,Non affiliated,Non affiliated
biochar_1387,2554,2554,46,,,,,44,,1.0,44.0,Non affiliated,Non affiliated,Non affiliated
biochar_1388,2555,2555,53,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1389,2556,2556,52,,,,,126,,1.0,126.0,Non affiliated,Non affiliated,Non affiliated
biochar_139,2557,2557,101,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1391,2558,2558,43,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1393,2559,2559,48,,,,,697,,1.0,697.0,Non affiliated,Non affiliated,Non affiliated
biochar_1398,2560,2560,34,,,,,238,,1.0,238.0,Non affiliated,Non affiliated,Non affiliated
biochar_1399,2561,2561,51,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_14,2562,2562,168,,,,,203,,1.0,203.0,Non affiliated,Non affiliated,Non affiliated
biochar_140,2563,2563,83,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1401,2564,2564,43,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1404,2565,2565,56,,,,,208,,1.0,208.0,Non affiliated,Non affiliated,Non affiliated
biochar_1407,2566,2566,46,,,,,341,,1.0,341.0,Non affiliated,Non affiliated,Non affiliated
biochar_1410,2567,2567,40,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1411,2568,2568,38,,,,,271,271;801,1.0,271.0,Non affiliated,Non affiliated,Non affiliated
biochar_1413,2569,2569,45,,,,,127,,1.0,127.0,Non affiliated,Podoviridae,Caudovirales
biochar_1414,2570,2570,38,,,,,595,,1.0,595.0,Non affiliated,Non affiliated,Non affiliated
biochar_1415,2571,2571,46,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1417,2572,2572,38,,,,,436,,1.0,436.0,Non affiliated,Non affiliated,Non affiliated
biochar_1418,2573,2573,55,,,,,637,,1.0,637.0,Non affiliated,Non affiliated,Non affiliated
biochar_1419,2574,2574,44,,,,,208,,1.0,208.0,Non affiliated,Non affiliated,Non affiliated
biochar_142,2575,2575,97,,,,,177,,1.0,177.0,Non affiliated,Non affiliated,Non affiliated
biochar_1421,2576,2576,50,,,,,432,,1.0,432.0,Non affiliated,Non affiliated,Non affiliated
biochar_1422,2577,2577,39,,,,,382,,1.0,382.0,Non affiliated,Non affiliated,Non affiliated
biochar_1423,2578,2578,40,,,,,200,,1.0,200.0,Non affiliated,Non affiliated,Non affiliated
biochar_1424,2579,2579,39,,,,,235,,1.0,235.0,Non affiliated,Non affiliated,Non affiliated
biochar_1425,2580,2580,50,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1426,2581,2581,19,,,,,178,,1.0,178.0,Non affiliated,Non affiliated,Non affiliated
biochar_1427,2582,2582,41,,,,,150,150;767,1.0,150.0,Non affiliated,Non affiliated,Non affiliated
biochar_1428,2583,2583,56,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1429,2584,2584,45,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_143,2585,2585,88,,,,,150,,1.0,150.0,Non affiliated,Non affiliated,Non affiliated
biochar_1430,2586,2586,42,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1431,2587,2587,47,,,,,596,,1.0,596.0,Non affiliated,Non affiliated,Non affiliated
biochar_1432,2588,2588,40,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1433,2589,2589,44,,,,,308,,1.0,308.0,Non affiliated,Non affiliated,Non affiliated
biochar_1435,2590,2590,49,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1436,2591,2591,37,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1437,2592,2592,36,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1438,2593,2593,38,,,,,388,,1.0,388.0,Non affiliated,Non affiliated,Non affiliated
biochar_1439,2594,2594,38,,,,,762,,1.0,762.0,Non affiliated,Non affiliated,Non affiliated
biochar_1441,2595,2595,38,,,,,763,,1.0,763.0,Non affiliated,Non affiliated,Non affiliated
biochar_1442,2596,2596,52,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1443,2597,2597,46,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1448,2598,2598,43,,,,,200,,1.0,200.0,Non affiliated,Non affiliated,Non affiliated
biochar_1449,2599,2599,47,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1450,2600,2600,60,,,,,764,,1.0,764.0,Non affiliated,Non affiliated,Non affiliated
biochar_1451,2601,2601,48,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1452,2602,2602,33,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1453,2603,2603,34,,,,,548,,1.0,548.0,Non affiliated,Non affiliated,Non affiliated
biochar_1454,2604,2604,39,,,,,26,26;454,1.0,26.0,Non affiliated,Non affiliated,Non affiliated
biochar_1456,2605,2605,33,,,,,307,,1.0,307.0,Non affiliated,Non affiliated,Non affiliated
biochar_1457,2606,2606,49,,,,,195,,1.0,195.0,Non affiliated,Non affiliated,Non affiliated
biochar_1459,2607,2607,6,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_146,2608,2608,74,,,,,166,,1.0,166.0,Non affiliated,Non affiliated,Non affiliated
biochar_1460,2609,2609,49,,,,,85,85;86,1.0,85.0,Non affiliated,Non affiliated,Non affiliated
biochar_1463,2610,2610,39,,,,,44,,1.0,44.0,Non affiliated,Non affiliated,Non affiliated
biochar_1464,2611,2611,32,,,,,386,,1.0,386.0,Non affiliated,Non affiliated,Non affiliated
biochar_1465,2612,2612,36,,,,,127,,1.0,127.0,Non affiliated,Podoviridae,Caudovirales
biochar_147,2613,2613,87,,,,,346,,1.0,346.0,Non affiliated,Non affiliated,Non affiliated
biochar_1472,2614,2614,39,,,,,86,86;380,1.0,86.0,Non affiliated,Non affiliated,Non affiliated
biochar_1473,2615,2615,54,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1476,2616,2616,68,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1477,2617,2617,32,,,,,599,599;639,1.0,599.0,Non affiliated,Non affiliated,Non affiliated
biochar_1478,2618,2618,37,,,,,79,,1.0,79.0,Non affiliated,Podoviridae,Caudovirales
biochar_148,2619,2619,93,,,,,430,,1.0,430.0,Non affiliated,Non affiliated,Non affiliated
biochar_1480,2620,2620,31,,,,,26,,1.0,26.0,Non affiliated,Non affiliated,Non affiliated
biochar_1481,2621,2621,45,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1482,2622,2622,37,,,,,71,71;84,1.0,71.0,Non affiliated,Non affiliated,Non affiliated
biochar_1483,2623,2623,43,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1484,2624,2624,32,,,,,456,,1.0,456.0,Non affiliated,Non affiliated,Non affiliated
biochar_1486,2625,2625,39,,,,,700,,1.0,700.0,Non affiliated,Non affiliated,Non affiliated
biochar_1487,2626,2626,34,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1490,2627,2627,45,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1493,2628,2628,37,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1497,2629,2629,29,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1498,2630,2630,40,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1499,2631,2631,42,,,,,127,,1.0,127.0,Non affiliated,Podoviridae,Caudovirales
biochar_15,2632,2632,129,,,,,765,,1.0,765.0,Non affiliated,Non affiliated,Non affiliated
biochar_1500,2633,2633,40,,,,,459,,1.0,459.0,Non affiliated,Non affiliated,Non affiliated
biochar_1502,2634,2634,36,,,,,492,,1.0,492.0,Non affiliated,Non affiliated,Non affiliated
biochar_1506,2635,2635,50,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1509,2636,2636,34,,,,,127,,1.0,127.0,Non affiliated,Podoviridae,Caudovirales
biochar_1513,2637,2637,40,,,,,71,71;224,1.0,71.0,Non affiliated,Non affiliated,Non affiliated
biochar_1514,2638,2638,40,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1515,2639,2639,19,,,,,766,,1.0,766.0,Non affiliated,Non affiliated,Non affiliated
biochar_1516,2640,2640,45,,,,,556,,1.0,556.0,Non affiliated,Non affiliated,Non affiliated
biochar_1518,2641,2641,38,,,,,191,,1.0,191.0,Non affiliated,Non affiliated,Non affiliated
biochar_1519,2642,2642,35,,,,,97,,1.0,97.0,Non affiliated,Non affiliated,Non affiliated
biochar_1521,2643,2643,45,,,,,464,,1.0,464.0,Non affiliated,Non affiliated,Non affiliated
biochar_1522,2644,2644,52,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1526,2645,2645,46,,,,,518,,1.0,518.0,Non affiliated,Non affiliated,Non affiliated
biochar_1527,2646,2646,38,,,,,397,,1.0,397.0,Non affiliated,Podoviridae,Caudovirales
biochar_1529,2647,2647,40,,,,,646,,1.0,646.0,Non affiliated,Non affiliated,Non affiliated
biochar_153,2648,2648,96,,,,,150,150;767,1.0,150.0,Non affiliated,Non affiliated,Non affiliated
biochar_1530,2649,2649,36,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1531,2650,2650,35,,,,,303,303;440,1.0,303.0,Non affiliated,Non affiliated,Non affiliated
biochar_1534,2651,2651,45,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1535,2652,2652,31,,,,,184,,1.0,184.0,Non affiliated,Non affiliated,Non affiliated
biochar_1536,2653,2653,25,,,,,44,,1.0,44.0,Non affiliated,Non affiliated,Non affiliated
biochar_1537,2654,2654,32,,,,,138,,1.0,138.0,Non affiliated,Non affiliated,Non affiliated
biochar_154,2655,2655,103,,,,,496,,1.0,496.0,Non affiliated,Non affiliated,Non affiliated
biochar_1540,2656,2656,22,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1542,2657,2657,33,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1543,2658,2658,34,,,,,560,,1.0,560.0,Non affiliated,Non affiliated,Non affiliated
biochar_1545,2659,2659,33,,,,,138,,1.0,138.0,Non affiliated,Non affiliated,Non affiliated
biochar_1547,2660,2660,61,,,,,768,,1.0,768.0,Non affiliated,Non affiliated,Non affiliated
biochar_1548,2661,2661,38,,,,,409,,1.0,409.0,Non affiliated,Non affiliated,Non affiliated
biochar_155,2662,2662,67,,,,,166,,1.0,166.0,Non affiliated,Non affiliated,Non affiliated
biochar_1550,2663,2663,39,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1552,2664,2664,40,,,,,229,,1.0,229.0,Non affiliated,Non affiliated,Non affiliated
biochar_1553,2665,2665,45,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1554,2666,2666,33,,,,,158,,1.0,158.0,Non affiliated,Non affiliated,Non affiliated
biochar_1555,2667,2667,30,,,,,703,,1.0,703.0,Non affiliated,Non affiliated,Non affiliated
biochar_1558,2668,2668,57,,,,,324,,1.0,324.0,Non affiliated,Non affiliated,Non affiliated
biochar_1559,2669,2669,45,,,,,575,,1.0,575.0,Non affiliated,Myoviridae,Caudovirales
biochar_156,2670,2670,110,,,,,461,,1.0,461.0,Non affiliated,Non affiliated,Non affiliated
biochar_1560,2671,2671,36,,,,,331,,1.0,331.0,Non affiliated,Non affiliated,Non affiliated
biochar_1561,2672,2672,34,,,,,433,,1.0,433.0,Non affiliated,Non affiliated,Non affiliated
biochar_1565,2673,2673,34,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1567,2674,2674,40,,,,,461,,1.0,461.0,Non affiliated,Non affiliated,Non affiliated
biochar_1568,2675,2675,40,,,,,465,,1.0,465.0,Non affiliated,Non affiliated,Non affiliated
biochar_1571,2676,2676,37,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1573,2677,2677,31,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1575,2678,2678,43,,,,,769,,1.0,769.0,Non affiliated,Non affiliated,Non affiliated
biochar_1576,2679,2679,38,,,,,196,196;306,1.0,196.0,Non affiliated,Non affiliated,Non affiliated
biochar_1579,2680,2680,46,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_158,2681,2681,84,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1580,2682,2682,39,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1581,2683,2683,34,,,,,704,,1.0,704.0,Non affiliated,Non affiliated,Non affiliated
biochar_1582,2684,2684,30,,,,,549,,1.0,549.0,Non affiliated,Non affiliated,Non affiliated
biochar_1583,2685,2685,19,,,,,36,,1.0,36.0,Epsilon15virus,Podoviridae,Caudovirales
biochar_1584,2686,2686,33,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1586,2687,2687,45,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1587,2688,2688,65,,,,,705,,1.0,705.0,Non affiliated,Non affiliated,Non affiliated
biochar_1589,2689,2689,41,,,,,770,,1.0,770.0,Non affiliated,Non affiliated,Non affiliated
biochar_1592,2690,2690,32,,,,,400,,1.0,400.0,Non affiliated,Non affiliated,Non affiliated
biochar_1593,2691,2691,41,,,,,309,,1.0,309.0,Non affiliated,Non affiliated,Non affiliated
biochar_1595,2692,2692,38,,,,,138,,1.0,138.0,Non affiliated,Non affiliated,Non affiliated
biochar_1596,2693,2693,33,,,,,279,,1.0,279.0,Non affiliated,Non affiliated,Non affiliated
biochar_1597,2694,2694,36,,,,,638,,1.0,638.0,Non affiliated,Non affiliated,Non affiliated
biochar_1598,2695,2695,35,,,,,10,,1.0,10.0,Non affiliated,Podoviridae,Caudovirales
biochar_1599,2696,2696,48,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_16,2697,2697,195,,,,,44,44;771,1.0,44.0,Non affiliated,Non affiliated,Non affiliated
biochar_160,2698,2698,82,,,,,325,,1.0,325.0,Non affiliated,Non affiliated,Non affiliated
biochar_1605,2699,2699,29,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1606,2700,2700,39,,,,,271,,1.0,271.0,Non affiliated,Non affiliated,Non affiliated
biochar_1608,2701,2701,47,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_161,2702,2702,89,,,,,430,,1.0,430.0,Non affiliated,Non affiliated,Non affiliated
biochar_1611,2703,2703,40,,,,,353,,1.0,353.0,Non affiliated,Non affiliated,Non affiliated
biochar_1614,2704,2704,32,,,,,219,,1.0,219.0,Non affiliated,Non affiliated,Non affiliated
biochar_1615,2705,2705,29,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1616,2706,2706,39,,,,,649,,1.0,649.0,Non affiliated,Non affiliated,Non affiliated
biochar_1618,2707,2707,27,,,,,352,,1.0,352.0,Non affiliated,Non affiliated,Non affiliated
biochar_162,2708,2708,87,,,,,192,,1.0,192.0,Non affiliated,Non affiliated,Non affiliated
biochar_1620,2709,2709,32,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1621,2710,2710,39,,,,,342,,1.0,342.0,Non affiliated,Non affiliated,Non affiliated
biochar_1624,2711,2711,48,,,,,772,,1.0,772.0,Non affiliated,Non affiliated,Non affiliated
biochar_1625,2712,2712,30,,,,,203,,1.0,203.0,Non affiliated,Non affiliated,Non affiliated
biochar_1627,2713,2713,29,,,,,178,,1.0,178.0,Non affiliated,Non affiliated,Non affiliated
biochar_163,2714,2714,109,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1630,2715,2715,43,,,,,598,,1.0,598.0,Non affiliated,Non affiliated,Non affiliated
biochar_1634,2716,2716,36,,,,,338,,1.0,338.0,Non affiliated,Non affiliated,Non affiliated
biochar_1635,2717,2717,35,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1636,2718,2718,48,,,,,351,,1.0,351.0,Non affiliated,Non affiliated,Non affiliated
biochar_1637,2719,2719,45,,,,,773,,1.0,773.0,Non affiliated,Non affiliated,Non affiliated
biochar_164,2720,2720,90,,,,,497,,1.0,497.0,Non affiliated,Non affiliated,Non affiliated
biochar_1644,2721,2721,31,,,,,446,,1.0,446.0,Non affiliated,Non affiliated,Non affiliated
biochar_1645,2722,2722,42,,,,,316,,1.0,316.0,Non affiliated,Non affiliated,Non affiliated
biochar_1647,2723,2723,35,,,,,494,,1.0,494.0,Non affiliated,Non affiliated,Non affiliated
biochar_1648,2724,2724,43,,,,,513,,1.0,513.0,Non affiliated,Non affiliated,Non affiliated
biochar_165,2725,2725,69,,,,,561,,1.0,561.0,Non affiliated,Non affiliated,Non affiliated
biochar_1650,2726,2726,34,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1651,2727,2727,44,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1652,2728,2728,25,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1653,2729,2729,43,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1655,2730,2730,40,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1658,2731,2731,33,,,,,692,,1.0,692.0,Non affiliated,Non affiliated,Non affiliated
biochar_1659,2732,2732,40,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_166,2733,2733,87,,,,,150,,1.0,150.0,Non affiliated,Non affiliated,Non affiliated
biochar_1660,2734,2734,32,,,,,97,,1.0,97.0,Non affiliated,Non affiliated,Non affiliated
biochar_1661,2735,2735,27,,,,,248,,1.0,248.0,Non affiliated,Non affiliated,Non affiliated
biochar_1664,2736,2736,56,,,,,774,,1.0,774.0,Non affiliated,Non affiliated,Non affiliated
biochar_1665,2737,2737,33,,,,,460,,1.0,460.0,Non affiliated,Non affiliated,Non affiliated
biochar_1667,2738,2738,44,,,,,308,,1.0,308.0,Non affiliated,Non affiliated,Non affiliated
biochar_1669,2739,2739,30,,,,,154,,1.0,154.0,Non affiliated,Non affiliated,Non affiliated
biochar_167,2740,2740,101,,,,,127,,1.0,127.0,Non affiliated,Podoviridae,Caudovirales
biochar_1670,2741,2741,33,,,,,450,,1.0,450.0,Non affiliated,Non affiliated,Non affiliated
biochar_1672,2742,2742,50,,,,,775,,1.0,775.0,Non affiliated,Non affiliated,Non affiliated
biochar_1675,2743,2743,32,,,,,236,236;358,1.0,236.0,Non affiliated,Non affiliated,Non affiliated
biochar_168,2744,2744,99,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1683,2745,2745,48,,,,,44,,1.0,44.0,Non affiliated,Non affiliated,Non affiliated
biochar_1685,2746,2746,56,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1687,2747,2747,46,,,,,514,,1.0,514.0,Non affiliated,Non affiliated,Non affiliated
biochar_1688,2748,2748,32,,,,,383,,1.0,383.0,Non affiliated,Non affiliated,Non affiliated
biochar_1689,2749,2749,43,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_169,2750,2750,83,,,,,604,,1.0,604.0,Non affiliated,Non affiliated,Non affiliated
biochar_1691,2751,2751,67,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_1692,2752,2752,40,,,,,327,,1.0,327.0,Non affiliated,Siphoviridae,Caudovirales
biochar_1699,2753,2753,42,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
biochar_17,2754,2754,149,,,,,776,,1.0,776.0,Non affiliated,Non affiliated,Non affiliated
biochar_170,2755,2755,96,,,,,222,,1.0,222.0,Non affiliated,Myoviridae,Caudovirales
biochar_1701,2756,2756,39,,,,,178,,1.0,178.0,Non affiliated,Non affiliated,Non affiliated
